finding_url,repository,repository_url,title,description,severity,status,detected_at,committed_at,author_email,assignee_name,assignee_email,has_patch,configured_scan_id,commit_hash,relevant_paths,resolution_reason
https://chatgpt.com/codex/cloud/security/findings/3cdc42a7c0e88191a96e621d7fc67781,wenakita/4626,https://github.com/wenakita/4626,Public adminModuleCall exposes jackpot payout delegatecall,"LotteryManager4626.adminModuleCall(bytes) was added as a public helper for queue/execute/cancel admin-module calls, but it does not itself enforce onlyOwner or restrict the callable selector set. The comment assumes the admin module enforces onlyOwner, but not every external admin-module function does: payoutLocalJackpot is external onlyDelegateCall and intentionally lacks onlyOwner because it was previously meant to be reachable only from the main contract's internal _payoutLocalJackpot path after a legitimate lottery win. With the new public arbitrary delegatecall, an attacker can call manager.adminModuleCall(abi.encodeWithSelector(LotteryManager4626AdminModule.payoutLocalJackpot.selector, token, attacker, 10000)). In delegatecall context onlyDelegateCall passes, payoutBps=10000 pays 100% of the available jackpot reserve, and the subsequent gauge payJackpot call is made by the LotteryManager contract address, satisfying the gauge's only-lottery-manager check. This enables unauthorized draining of jackpot ShareOFT reserves for active tokens without winning the lottery or being owner.",high,new,2026-07-19T21:10:07.542896Z,2026-07-19 13:58:13 -0700,84614986+wenakita@users.noreply.github.com,,,false,833e68a8-bb8a-49ff-a1fd-2f357280f044:github-1144833463,9b548be4691cdaccb06598d85283939944344eb6,contracts/shared/lottery/manager/LotteryManager4626.sol | contracts/creator/revenue/CreatorGaugeController.sol,
https://chatgpt.com/codex/cloud/security/findings/de4529044a6c819199af8630461f46ee,wenakita/4626,https://github.com/wenakita/4626,Auto-keep media enables SSRF and secret exfiltration,"The new auto-keep feature is enabled by default and schedules Pinata pinning for every newly ingested keepable media attachment in Hermit command rooms. The candidate URL comes from chat attachment metadata and is passed to keepHermitMemeFromMedia, which calls pinRemoteMediaToPinata. That helper validates only the initial scheme with /^https:\/\//, then fetches with redirect: 'follow' and no DNS/IP/private-network allowlist. Because the filename is derived from the attacker-controlled original URL or attachment filename, a URL such as https://attacker.example/a.gif can redirect to http://169.254.169.254/... or another internal endpoint; the non-image response can still pass the media check due to the .gif filename and will be uploaded to Pinata/IPFS and stored in hermit_memes. This can expose internal metadata, service responses, or other backend-only data, and can also be abused to consume outbound bandwidth/Pinata quota.",high,new,2026-07-19T13:51:38.897587Z,2026-07-19 06:35:37 -0700,84614986+wenakita@users.noreply.github.com,,,false,833e68a8-bb8a-49ff-a1fd-2f357280f044:github-1144833463,e06130271853f70c626477b83de440ba6a58b076,frontend/server/_lib/hermit/autoKeepMedia.ts | frontend/server/_lib/alfaclub/chatBridge.ts | frontend/server/_lib/hermit/keepMeme.ts | frontend/server/_lib/hermit/pinataPin.ts,
https://chatgpt.com/codex/cloud/security/findings/27eb6b5fab148191b25e0f035ae8afb7,wenakita/4626,https://github.com/wenakita/4626,Unrestricted /keep media fetch enables SSRF exfiltration,"The commit introduces a server-side media pinning path for /keep. A room user can cause the backend to fetch the URL from replyMedia and upload the response body to Pinata, then the bot returns the public IPFS gateway URL. pinRemoteMediaToPinata only checks that the original sourceUrl starts with https://, but uses redirect: 'follow' and never validates the final URL, hostname, resolved IP, or whether a redirect downgraded to http://. It also accepts a caller-provided filenameHint as sufficient evidence of an image, so non-image internal responses can pass the media-type check if the attachment filename ends in .gif/.png/.jpg/.webp. This can be abused as SSRF to internal or metadata endpoints reachable from the Vercel/server environment, with successful responses publicly pinned to IPFS/Pinata. The code also buffers the entire upstream response before applying the 12 MB size limit, which increases DoS/billing impact, but the primary issue is SSRF-assisted data exfiltration.",high,new,2026-07-18T12:44:12.582045Z,2026-07-18 05:30:39 -0700,84614986+wenakita@users.noreply.github.com,,,false,833e68a8-bb8a-49ff-a1fd-2f357280f044:github-1144833463,d2b2e86a5f2dd5bbe56dc692d1d226421018dd65,frontend/server/_lib/hermit/skillRouter.ts | frontend/server/_lib/hermit/keepMeme.ts | frontend/server/_lib/hermit/pinataPin.ts,
https://chatgpt.com/codex/cloud/security/findings/1108ed7c811881919b5dde71a9b2508a,wenakita/4626,https://github.com/wenakita/4626,OApp sender can leak the global keeper API key,"In HTTP sender mode, the new OApp sender is intended to authenticate to a separate Solana lottery message-sending service. However, if SOLANA_LOTTERY_OAPP_SEND_TOKEN is unset, the code uses KPR_API_KEY, and in the frontend path also KEEPR_API_KEY, as the outbound Authorization bearer token. KPR_API_KEY is the same secret used by keeper API routes for machine authentication. As a result, any OApp sender endpoint that is less trusted, compromised, misconfigured, or served over an observable transport receives a bearer token that can authenticate to keeper endpoints, not just perform OApp sends. This widens a narrowly scoped transport integration into disclosure of a high-privilege keeper secret and can allow unauthorized keeper API operations.",high,new,2026-07-17T20:40:43.691806Z,2026-07-17 12:22:53 -0700,84614986+wenakita@users.noreply.github.com,,,false,833e68a8-bb8a-49ff-a1fd-2f357280f044:github-1144833463,ca186ab8bb950782d595a8926bd753d0c9344a96,frontend/server/_lib/onchain/solanaLotteryOappSender.ts | kpr/utils/solanaLotteryOappSender.ts | frontend/packages/server-core/src/machine-auth.ts | frontend/api/_handlers/keeper/_solanaLotterySubmit.ts,
https://chatgpt.com/codex/cloud/security/findings/1cdcf45011f08191a531369f2b30d809,wenakita/4626,https://github.com/wenakita/4626,Dynamic room discovery can let unapproved rooms trigger trades,"The new runtime room resolver no longer restricts reaction rooms to the previously hardcoded supported set. It derives wallets from ALFACLUB_INVERSE_AKITA_ROOM_WALLETS or from an unverified chat JWT payload, reads every AlfaClub FriendKey holding for those wallets, and appends each held tokenId to the trusted reaction-room list. The bridge then polls every such room, parses ordinary chat text as inverse trade intents, and eventually calls runArenaTrade with the strategy/agent wallet after only checking that the sender has at least one staked key in any configured reaction room. If an attacker can cause the discovery wallet to hold a key for an attacker-controlled room, for example by transferring/airdropping a FriendKey, that room becomes a live execution source without an explicit allowlist or owner approval. The commit also publishes this runtime surface at /api/v1/alfaclub/hermit-runtime without session or cron-secret authentication, leaking runtime rooms, bridge auth health, and recent trade-decision metadata.",high,new,2026-07-16T05:35:46.211187Z,2026-07-15 22:15:22 -0700,84614986+wenakita@users.noreply.github.com,,,false,833e68a8-bb8a-49ff-a1fd-2f357280f044:github-1144833463,d0155c176c991dc60f00791f8b6f5c5739be8f8d,frontend/server/_lib/alfaclub/inverseAkitaChatReactionPolicy.ts | frontend/server/_lib/alfaclub/chatBridge.ts | frontend/server/_lib/alfaclub/inverseAkitaChatReaction.ts | frontend/api/_handlers/v1/alfaclub/_hermit-runtime.ts | frontend/server/_lib/alfaclub/hermitRuntimeStatus.ts,
https://chatgpt.com/codex/cloud/security/findings/5890c5a723f08191b0e9f7230e8c0473,wenakita/4626,https://github.com/wenakita/4626,Self-bundled deploys donate withdrawable EntryPoint deposits,"The new self-bundle path computes a required prefund from the inflated deploy-session gas limits and maxFeePerGas, then sends that ETH to EntryPoint.depositTo(userOp.sender) before calling handleOps. The sender is the deploy-session Coinbase smart wallet, which is controlled by the authenticated creator/session owner. EntryPoint deposits are credited to the sender account, not to the funder or a paymaster escrow, and can be used for later UserOps or withdrawn by the smart wallet via EntryPoint.withdrawTo. Because the deploy wrapper forces very large gas limits and adds a 10% buffer, successful operations can leave withdrawable surplus in the sender deposit; if handleOps fails after the top-up, the prefund remains credited to the sender as well. An authenticated allowlisted deploy user can repeatedly create/continue sessions and withdraw or spend the leftover deposit, draining DEPLOY_SESSION_SELF_BUNDLE_PRIVATE_KEY/PRIVATE_KEY funds and potentially disabling deployment operations.",high,new,2026-07-15T20:35:59.964200Z,2026-07-15 13:26:53 -0700,akitav2@proton.me,,,false,833e68a8-bb8a-49ff-a1fd-2f357280f044:github-1144833463,4758b6f9fde482202c45526dbda9d3e27b6b9ff6,frontend/api/_handlers/deploy/v2/session/deployUserOpGas.ts | frontend/api/_handlers/deploy/v2/session/_continueCore.ts | frontend/api/_handlers/deploy/v2/session/_advanceCore.ts,
https://chatgpt.com/codex/cloud/security/findings/96a5918e0aec819195a59b231c5d0691,wenakita/4626,https://github.com/wenakita/4626,Untrusted forwarded host used as canonical origin,"The new getCanonicalOrigin() logic returns the request-derived forwarded origin whenever the hostname is not loopback and does not end in .vercel.app. It does not require the host to match APP_ORIGIN, CORS_ALLOWED_ORIGINS, known 4626 domains, or even HTTPS. Several deploy-session handlers treat getCanonicalOrigin(req) as a trusted same-origin base URL. In particular, deploy/v2/session/start POSTs to `${origin}/api/deploy/v2/session/create` while forwarding Authorization, X-SIWA-Receipt, and Cookie headers, and deploy-session continue/cancel paths may use `${origin}/api/paymaster` while forwarding X-CV-Deploy-Session credentials. Before this commit, production preferred VERCEL_URL and only considered forwarded hosts in non-production with an allowlist. Under the stated threat model where HTTP headers are attacker-controlled, an authenticated attacker can set X-Forwarded-Host to an external or internal hostname and cause the server to make outbound requests to that host with sensitive headers. The same canonical-origin change is also fed into trusted-origin construction, which can incorrectly add the attacker-selected origin to trusted request origins.",high,new,2026-07-15T16:26:02.608374Z,2026-07-15 09:07:01 -0700,akitav2@proton.me,,,false,833e68a8-bb8a-49ff-a1fd-2f357280f044:github-1144833463,c5aaa2842ea3d2d5fbe671cedca38684f09a876c,frontend/server/_lib/infra/origin.ts | frontend/api/_handlers/deploy/v2/session/_start.ts | frontend/api/_handlers/deploy/v2/session/_continueCore.ts | frontend/server/_lib/infra/trust.ts,
https://chatgpt.com/codex/cloud/security/findings/6a43bd30c9808191b8609711df789e6c,wenakita/4626,https://github.com/wenakita/4626,Cross-room stake gate allows shared-wallet trade control,"The updated policy no longer binds authorization to the room where the message was posted, the room owner, or the shared executor room. For any message in a configured reaction room, the code checks the sender's FriendKey stake in the message room first and then in every other configured reaction room. Finding one staked key in any of those rooms returns eligible=true. That eligibility is then used to execute a trade through the shared room-1659 InverseAKITA identity. As a result, a user who can obtain or temporarily stake one key in any configured reaction room can post a market opinion in a watched room and cause the bot to open or trim Hyperliquid positions using the shared executor wallet. The per-sender cooldown does not fully mitigate this because multiple staker addresses can be used, and the resulting trades use configured notional/leverage against the executor account.",high,new,2026-07-15T11:33:17.912567Z,2026-07-15 04:15:58 -0700,akitav2@proton.me,,,false,833e68a8-bb8a-49ff-a1fd-2f357280f044:github-1144833463,ec341fdd08a3a2593c959e91b5a2f2a777fbeb89,frontend/server/_lib/alfaclub/inverseAkitaChatReactionPolicy.ts | frontend/server/_lib/alfaclub/inverseAkitaChatReaction.ts,
https://chatgpt.com/codex/cloud/security/findings/2a7cef380a3481918863c90079d0169b,wenakita/4626,https://github.com/wenakita/4626,Paymaster can sponsor irreversible AgentToken ownership transfer,"This commit extends the paymaster's deployment validation to accept Agent-lane phase-2 code IDs and to derive the lane-specific revenue policy controller. However, the later token-call validation still treats `transferOwnership(address)` as valid for any deploy_phase2/deploy_phase3 token as long as the new owner equals `expectedCreatorCoinPolicyController`. For Agent deployments that variable now resolves to the deterministic `AgentRevenuePolicyController`. Unlike `CreatorCoinPolicyController`, `AgentRevenuePolicyController` only exposes `enforceProjectTaxRecipient()` and has no method to transfer token ownership onward or back. A malicious or compromised deploy-session signer could therefore include an extra `transferOwnership(AgentRevenuePolicyController)` call in an Agent deployment UserOperation and have it pass paymaster policy. If the AgentToken is Ownable, this can permanently lock owner-gated AgentToken administration behind a controller that cannot perform general owner actions, causing loss of administrative control and availability for token configuration.",high,new,2026-07-15T05:50:42.310574Z,2026-07-14 12:00:33 -0700,akitav2@proton.me,,,false,833e68a8-bb8a-49ff-a1fd-2f357280f044:github-1144833463,0527ee7219867b892672e1e210dcf9a90b964499,frontend/api/_handlers/paymaster/_paymaster.ts | contracts/agent/revenue/AgentRevenuePolicyController.sol,
https://chatgpt.com/codex/cloud/security/findings/8e8d9e73c5948191820c462a1adce36a,wenakita/4626,https://github.com/wenakita/4626,Keeper can move Ajna vault buffer into risky buckets,"AjnaERC4626Vault.moveFromBuffer is the risk-on path that withdraws assets from the idle buffer and supplies them to an Ajna bucket via AJNA_POOL.addQuoteToken. Before this commit it was restricted to AUTH.swapper through onlyAdapterAuthorized. The commit changed it to onlySwapperOrKeeper, so any address marked as a keeper in AjnaVaultAuth can now choose a bucket index and move buffer liquidity into Ajna lending positions. The only on-chain constraints are the bucket-index range/minimum and the configured buffer ratio; there is no oracle check, approved-bucket list, adapter strategy policy, or management approval on the keeper-chosen bucket. A malicious or compromised keeper can therefore reduce withdrawal liquidity to the minimum buffer and place a large portion of strategy assets into poor/manipulated Ajna buckets, causing withdrawal DoS and potentially material strategy losses. Keepers already remain able to call moveToBuffer, which is the safer de-risking direction; moveFromBuffer should remain restricted to the swapper/adapter or a separate explicitly trusted risk-on role with stronger bucket controls.",high,new,2026-07-12T04:15:32.676076Z,2026-07-11 21:04:44 -0700,84614986+wenakita@users.noreply.github.com,,,false,833e68a8-bb8a-49ff-a1fd-2f357280f044:github-1144833463,548cad0002bebbe234da208cd570505b817e6106,contracts/shared/strategies/ajna/AjnaERC4626Vault.sol | contracts/shared/strategies/ajna/AjnaVaultAuth.sol,
